Date,Cash,Holdings,Total Assets,PnL
2009-03-17,896146.1459955573,72206.74900561571,968352.895001173,-31647.10499882698
2009-03-18,896146.1459955573,74329.1985361278,970475.3445316851,-29524.655468314886
2009-03-19,896146.1459955573,73097.71430775523,969243.8603033125,-30756.13969668746
2009-03-20,896146.1459955573,71216.39108836651,967362.5370839238,-32637.462916076183
2009-03-23,896146.1459955573,76679.7119358182,972825.8579313755,-27174.142068624496
2009-03-24,896146.1459955573,75033.6696383357,971179.815633893,-28820.184366106987
2009-03-25,896146.1459955573,75838.76863986254,971984.9146354198,-28015.085364580154
2009-03-26,896146.1459955573,78706.54580399394,974852.6917995512,-25147.30820044875
2009-03-27,896146.1459955573,77043.70397910476,973189.8499746621,-26810.150025337934
2009-03-30,896146.1459955573,74098.4518031776,970244.5977987349,-29755.402201265097
2009-03-31,896146.1459955573,75111.06278702617,971257.2087825835,-28742.791217416525
2009-04-01,896146.1459955573,76121.08319431543,972267.2291898727,-27732.77081012726
2009-04-02,896146.1459955573,79005.79036936164,975151.936364919,-24848.063635081053
2009-04-03,896146.1459955573,80066.51424318552,976212.6602387428,-23787.33976125717
2009-04-06,896146.1459955573,79245.04127472639,975391.1872702837,-24608.8127297163
2009-04-07,896146.1459955573,76874.47175234556,973020.6177479029,-26979.38225209713
2009-04-08,896146.1459955573,77854.9063500762,974001.0523456335,-25998.947654366493
2009-04-09,896146.1459955573,81604.90729779005,977751.0532933474,-22248.94670665264
2009-04-13,896146.1459955573,81729.48167651892,977875.6276720762,-22124.372327923775
2009-04-14,896146.1459955573,79870.99199771881,976017.1379932761,-23982.86200672388
2009-04-15,896146.1459955573,81175.93515127897,977322.0811468363,-22677.91885316372
2009-04-16,896146.1459955573,82989.0556833148,979135.2016788721,-20864.79832112789
2009-04-17,896146.1459955573,83699.40521359444,979845.5512091517,-20154.448790848255
2009-04-20,896146.1459955573,79523.04317951202,975669.1891750693,-24330.810824930668
2009-04-21,896146.1459955573,81861.56286478043,978007.7088603377,-21992.291139662266
2009-04-22,896146.1459955573,81908.67133826017,978054.8173338175,-21945.182666182518
2009-04-23,896146.1459955573,82314.86294269562,978461.0089382529,-21538.991061747074
2009-04-24,896146.1459955573,84213.98970901966,980360.135704577,-19639.86429542303
2009-04-27,896146.1459955573,83310.88911294937,979457.0351085067,-20542.96489149332
2009-04-28,896146.1459955573,83030.3550440073,979176.5010395646,-20823.49896043539
2009-04-29,896146.1459955573,85175.84489777684,981321.9908933342,-18678.00910666585
2009-04-30,896146.1459955573,85491.1677607894,981637.3137563467,-18362.686243653297
2009-05-01,896146.1459955573,85251.38726651669,981397.533262074,-18602.466737926006
2009-05-04,896146.1459955573,88691.54516279697,984837.6911583543,-15162.308841645718
2009-05-05,896146.1459955573,88418.9996367693,984565.1456323266,-15434.854367673397
2009-05-06,896146.1459955573,89297.89189904928,985444.0378946066,-14555.96210539341
2009-05-07,896146.1459955573,87411.21661305428,983557.3626086116,-16442.637391388416
2009-05-08,896146.1459955573,89787.39367499948,985933.5396705568,-14066.460329443216
2009-05-11,896146.1459955573,87816.56422838569,983962.710223943,-16037.289776057005
2009-05-12,896146.1459955573,87242.57576882839,983388.7217643857,-16611.2782356143
2009-05-13,896146.1459955573,84185.37177577615,980331.5177713335,-19668.482228666544
2009-05-14,896146.1459955573,85331.35150521994,981477.4975007772,-18522.502499222755
2009-05-15,896146.1459955573,84512.53840729594,980658.6844028533,-19341.31559714675
2009-05-18,896146.1459955573,87382.13591352105,983528.2819090784,-16471.71809092164
2009-05-19,896146.1459955573,87396.54493182898,983542.6909273863,-16457.309072613716
2009-05-20,896146.1459955573,87013.8228148222,983159.9688103795,-16840.031189620495
2009-05-21,896146.1459955573,85504.69218835235,981650.8381839097,-18349.161816090345
2009-05-22,896146.1459955573,85401.23875126243,981547.3847468197,-18452.615253180265
2009-05-26,896146.1459955573,87851.57246425748,983997.7184598148,-16002.281540185213
2009-05-27,896146.1459955573,86115.12807816267,982261.27407372,-17738.72592628002
2009-05-28,896146.1459955573,87016.53556957841,983162.6815651357,-16837.318434864283
2009-05-29,896146.1459955573,88466.69525399804,984612.8412495553,-15387.15875044465
2009-06-01,896146.1459955573,91063.33172351122,987209.4777190685,-12790.522280931473
2009-06-02,896146.1459955573,91472.93162405491,987619.0776196122,-12380.922380387783
2009-06-03,896146.1459955573,90026.14378228784,986172.2897778451,-13827.710222154856
2009-06-04,896146.1459955573,90995.84422931075,987141.9902248681,-12858.00977513194
2009-06-05,896146.1459955573,90667.55563467741,986813.7016302347,-13186.298369765282
2009-06-08,896146.1459955573,90311.10215887427,986457.2481544316,-13542.751845568419
2009-06-09,896146.1459955573,91069.32850003242,987215.4744955897,-12784.525504410267
2009-06-10,896146.1459955573,90546.11961364746,986692.2656092048,-13307.73439079523
2009-06-11,896146.1459955573,90875.46473801136,987021.6107335687,-12978.389266431332
2009-06-12,896146.1459955573,90960.57376384735,987106.7197594047,-12893.28024059534
2009-06-15,896146.1459955573,88748.39815467596,984894.5441502333,-15105.455849766731
2009-06-16,896146.1459955573,87542.73352235556,983688.8795179129,-16311.120482087135
2009-06-17,896146.1459955573,87611.65638059378,983757.8023761511,-16242.197623848915
2009-06-18,896146.1459955573,88128.77364248037,984274.9196380377,-15725.080361962318
2009-06-19,896146.1459955573,88554.63227033615,984700.7782658935,-15299.22173410654
2009-06-22,896146.1459955573,85842.90737226605,981989.0533678234,-18010.946632176638
2009-06-23,896146.1459955573,85846.07252672315,981992.2185222805,-18007.781477719545
2009-06-24,896146.1459955573,86725.47145783901,982871.6174533963,-17128.38254660368
2009-06-25,896146.1459955573,88554.4751599431,984700.6211555004,-15299.378844499588
2009-06-26,896146.1459955573,88469.267116189,984615.4131117463,-15384.586888253689
2009-06-29,896146.1459955573,88933.23070883751,985079.3767043948,-14920.623295605183
2009-06-30,896146.1459955573,88418.68158191442,984564.8275774717,-15435.172422528267
2009-07-01,896146.1459955573,88810.29388159513,984956.4398771524,-15043.560122847557
2009-07-02,896146.1459955573,86311.02667108178,982457.1726666391,-17542.82733336091
2009-07-06,896146.1459955573,86300.95259800553,982447.0985935628,-17552.90140643716
2009-07-07,896146.1459955573,84497.25785031915,980643.4038458765,-19356.596154123545
2009-07-08,896146.1459955573,84136.51480466127,980282.6608002186,-19717.339199781418
2009-07-09,896146.1459955573,84643.5296665132,980789.6756620705,-19210.324337929487
2009-07-10,896146.1459955573,84450.793864429,980596.9398599863,-19403.060140013695
2009-07-13,896146.1459955573,86468.15341964364,982614.299415201,-17385.70058479905
2009-07-14,896146.1459955573,86999.9895940721,983146.1355896294,-16853.86441037059
2009-07-15,896146.1459955573,89515.16920149326,985661.3151970506,-14338.684802949429
2009-07-16,896146.1459955573,90550.10759353638,986696.2535890937,-13303.746410906315
2009-07-17,896146.1459955573,90326.1332666874,986472.2792622447,-13527.720737755299
2009-07-20,896146.1459955573,91526.42185389996,987672.5678494573,-12327.432150542736
2009-07-21,896146.1459955573,91732.7259066701,987878.8719022274,-12121.128097772598
2009-07-22,896146.1459955573,92201.4205956459,988347.5665912032,-11652.433408796787
2009-07-23,896146.1459955573,94726.57864570618,990872.7246412635,-9127.275358736515
2009-07-24,896146.1459955573,95393.9876499772,991540.1336455345,-8459.866354465485
2009-07-27,896146.1459955573,95801.98345601559,991948.1294515729,-8051.870548427105
2009-07-28,896146.1459955573,95505.58754116297,991651.7335367203,-8348.266463279724
2009-07-29,896146.1459955573,95075.62709033489,991221.7730858922,-8778.2269141078
2009-07-30,896146.1459955573,96122.92197972536,992269.0679752827,-7730.932024717331
2009-07-31,896146.1459955573,96033.53908389807,992179.6850794554,-7820.314920544624
2009-08-03,896146.1459955573,97445.39608687162,993591.5420824289,-6408.457917571068
2009-08-04,896146.1459955573,98040.70522665977,994186.8512222171,-5813.148777782917
2009-08-05,896146.1459955573,97926.15498542786,994072.3009809852,-5927.699019014835
2009-08-06,896134.7264429927,97173.99237245321,993308.7188154459,-6691.2811845541
2009-08-07,896134.7264429927,99233.59540730715,995368.3218502998,-4631.678149700165
2009-08-10,896134.7264429927,98704.50156152248,994839.2280045152,-5160.771995484829
2009-08-11,896134.7264429927,97687.07223534584,993821.7986783385,-6178.201321661472
2009-08-12,896134.7264429927,98966.86178177595,995101.5882247686,-4898.411775231361
2009-08-13,896134.7264429927,99345.09916454554,995479.8256075382,-4520.174392461777
2009-08-14,896134.7264429927,98337.10348844528,994471.829931438,-5528.170068562031
2009-08-17,896134.7264429927,95945.40412843227,992080.130571425,-7919.869428575039
2009-08-18,896134.7264429927,97291.08462005854,993425.8110630512,-6574.188936948776
2009-08-19,896134.7264429927,97896.71209186316,994031.4385348558,-5968.561465144157
2009-08-20,896134.7264429927,99197.55074858665,995332.2771915793,-4667.722808420658
2009-08-21,896134.7264429927,101035.48208892345,997170.2085319161,-2829.7914680838585
2009-08-24,896134.7264429927,100717.60074615479,996852.3271891475,-3147.6728108525276
2009-08-25,896134.7264429927,101312.88810431957,997447.6145473123,-2552.3854526877403
2009-08-26,896134.7264429927,101317.01352000237,997451.739962995,-2548.2600370049477
2009-08-27,896134.7264429927,101677.2369247675,997811.9633677602,-2188.0366322398186
2009-08-28,896134.7264429927,101666.58955812454,997801.3160011172,-2198.6839988827705
2009-08-31,896134.7264429927,100571.46404981613,996706.1904928088,-3293.809507191181
2009-09-01,896134.7264429927,98255.05624443293,994389.7826874256,-5610.217312574387
2009-09-02,896134.7264429927,97817.45303571224,993952.1794787049,-6047.820521295071
2009-09-03,896134.7264429927,99024.73056226969,995159.4570052624,-4840.542994737625
2009-09-04,896134.7264429927,100193.0969452858,996327.8233882785,-3672.1766117215157
2009-09-08,896134.7264429927,101308.5480132699,997443.2744562626,-2556.7255437374115
2009-09-09,896134.7264429927,102351.67966663837,998486.4061096311,-1513.5938903689384
2009-09-10,896134.7264429927,103416.93327575922,999551.6597187519,-448.34028124809265
2009-09-11,896134.7264429927,103363.09870302677,999497.8251460195,-502.17485398054123
2009-09-14,896134.7264429927,103983.27934145927,1000118.005784452,118.00578445196152
2009-09-15,896134.7264429927,104743.72014462948,1000878.4465876222,878.4465876221657
2009-09-16,896134.7264429927,106671.14365339279,1002805.8700963855,2805.870096385479
2009-09-17,896134.7264429927,106211.49733990431,1002346.223782897,2346.2237828969955
2009-09-18,896134.7264429927,106459.7430858016,1002594.4695287943,2594.4695287942886
2009-09-21,896134.7264429927,106155.9605371952,1002290.6869801879,2290.686980187893
2009-09-22,896134.7264429927,106659.57511782646,1002794.3015608191,2794.301560819149
2009-09-23,896134.7264429927,105249.98863607645,1001384.7150790691,1384.7150790691376
2009-09-24,896134.7264429927,103947.07188308239,1000081.7983260751,81.79832607507706
2009-09-25,896134.7264429927,103291.54394954443,999426.2703925371,-573.729607462883
2009-09-28,896134.7264429927,105195.35545706749,1001330.0819000602,1330.0819000601768
2009-09-29,896134.7264429927,105179.3175315857,1001314.0439745784,1314.0439745783806
2009-09-30,896134.7264429927,104750.5070900917,1000885.2335330844,885.2335330843925
2009-10-01,896134.7264429927,101792.45827823877,997927.1847212315,-2072.8152787685394
2009-10-02,896134.7264429927,101207.56004601717,997342.2864890099,-2657.713510990143
2009-10-05,896134.7264429927,102923.58552157879,999058.3119645715,-941.688035428524
2009-10-06,896134.7264429927,104141.33503317833,1000276.061476171,276.0614761710167
2009-10-07,895874.0315005183,104582.08455622196,1000456.1160567403,456.11605674028397
2009-10-08,895874.0315005183,105858.73321682215,1001732.7647173405,1732.7647173404694
2009-10-09,895874.0315005183,106513.53508025408,1002387.5665807724,2387.5665807724
2009-10-12,895874.0315005183,106690.09006917477,1002564.1215696931,2564.1215696930885
2009-10-13,895874.0315005183,106368.71776372194,1002242.7492642403,2242.749264240265
2009-10-14,895874.0315005183,108300.23977160454,1004174.2712721229,4174.27127212286
2009-10-15,895874.0315005183,108461.34095937014,1004335.3724598885,4335.372459888458
2009-10-16,895874.0315005183,107786.84339463711,1003660.8748951554,3660.87489515543
2009-10-19,895874.0315005183,108775.42652249336,1004649.4580230117,4649.458023011684
2009-10-20,895874.0315005183,108032.33010917902,1003906.3616096973,3906.361609697342
2009-10-21,895874.0315005183,107271.81886255741,1003145.8503630757,3145.850363075733
2009-10-22,895874.0315005183,108895.47307938337,1004769.5045799017,4769.504579901695
2009-10-23,895874.0315005183,107545.04541486502,1003419.0769153833,3419.076915383339
2009-10-26,895874.0315005183,106409.49164688587,1002283.5231474042,2283.523147404194
2009-10-27,895874.0315005183,105445.47387063503,1001319.5053711534,1319.5053711533546
2009-10-28,895874.0315005183,102830.57265877724,998704.6041592956,-1295.395840704441
2009-10-29,895874.0315005183,104884.50771212578,1000758.5392126441,758.5392126441002
2009-10-30,895874.0315005183,102104.82724368572,997978.858744204,-2021.1412557959557
2009-11-02,895874.0315005183,102853.57693850994,998727.6084390283,-1272.391560971737
2009-11-03,895874.0315005183,103606.54104858637,999480.5725491047,-519.4274508953094
2009-11-04,895874.0315005183,103436.53014868498,999310.5616492033,-689.4383507966995
2009-11-05,895874.0315005183,105686.73013746738,1001560.7616379857,1560.7616379857063
2009-11-06,895874.0315005183,105766.51799172163,1001640.54949224,1640.549492239952
2009-11-09,895874.0315005183,108231.35618984699,1004105.3876903653,4105.3876903653145
2009-11-10,895874.0315005183,108346.00850313902,1004220.0400036573,4220.040003657341
2009-11-11,895874.0315005183,109137.66501009464,1005011.696510613,5011.696510612965
2009-11-12,895874.0315005183,107737.33864188194,1003611.3701424003,3611.3701424002647
2009-11-13,895675.1505228877,108635.0029027462,1004310.1534256339,4310.153425633907
2009-11-16,895675.1505228877,110355.22406876087,1006030.3745916486,6030.374591648579
2009-11-17,895675.1505228877,110159.45479094982,1005834.6053138375,5834.605313837528
2009-11-18,895658.530523479,109805.61937689781,1005464.1499003768,5464.149900376797
2009-11-19,895658.530523479,108134.45564687252,1003792.9861703515,3792.9861703515053
2009-11-20,895658.530523479,107907.93286532164,1003566.4633888006,3566.463388800621
2009-11-23,895658.530523479,109256.97245121002,1004915.502974689,4915.502974689007
2009-11-24,895658.530523479,109037.0259526372,1004695.5564761162,4695.55647611618
2009-11-25,895658.530523479,109735.99328994751,1005394.5238134265,5394.523813426495
2009-11-27,895658.530523479,107824.32546943426,1003482.8559929132,3482.855992913246
2009-11-30,895658.530523479,108227.62837678194,1003886.1589002609,3886.1589002609253
2009-12-01,895658.530523479,109685.20658761263,1005343.7371110916,5343.737111091614
2009-12-02,895658.530523479,110225.62888205051,1005884.1594055295,5884.159405529499
2009-12-03,895658.530523479,109131.47131890059,1004790.0018423796,4790.00184237957
2009-12-04,895658.530523479,110061.53446435928,1005720.0649878383,5720.064987838268
2009-12-07,895658.530523479,109765.81456810236,1005424.3450915813,5424.345091581345
2009-12-08,895658.530523479,108880.56301176548,1004539.0935352445,4539.093535244465
2009-12-09,895658.530523479,108997.13417649269,1004655.6646999717,4655.664699971676
2009-12-10,895658.530523479,109555.75003445148,1005214.2805579305,5214.2805579304695
2009-12-11,895658.530523479,110121.33873522282,1005779.8692587018,5779.869258701801
2009-12-14,895658.530523479,111411.36417001486,1007069.8946934938,7069.894693493843
2009-12-15,895658.530523479,111072.56630718708,1006731.0968306661,6731.096830666065
2009-12-16,895658.530523479,111780.2660626173,1007438.7965860963,7438.796586096287
2009-12-17,895658.530523479,110500.98518043756,1006159.5157039165,6159.51570391655
2009-12-18,895658.530523479,110973.55266302824,1006632.0831865072,6632.083186507225
2009-12-21,895658.530523479,112244.8011893034,1007903.3317127824,7903.331712782383
2009-12-22,895658.530523479,113052.27598458529,1008710.8065080643,8710.80650806427
2009-12-23,895658.530523479,113459.18595641851,1009117.7164798975,9117.716479897499
2009-12-24,895658.530523479,114098.59633624554,1009757.1268597245,9757.126859724522
2009-12-28,895658.530523479,113915.15940576792,1009573.6899292469,9573.689929246902
2009-12-29,895658.530523479,113756.0929057002,1009414.6234291792,9414.623429179192
2009-12-30,895658.530523479,113758.53603243828,1009417.0665559173,9417.066555917263
2009-12-31,895658.530523479,112546.68431222439,1008205.2148357034,8205.214835703373
2010-01-04,895658.530523479,114032.56754994392,1009691.0980734229,9691.098073422909
2010-01-05,895308.530523479,114679.41315740347,1009987.9436808825,9987.943680882454
2010-01-06,895308.530523479,114813.20180088282,1010121.7323243618,10121.732324361801
2010-01-07,895308.530523479,115495.67988693714,1010804.2104104161,10804.210410416126
2010-01-08,895308.530523479,115697.36395537853,1011005.8944788575,11005.894478857517
2010-01-11,895308.530523479,115892.68904715776,1011201.2195706367,11201.21957063675
2010-01-12,895308.530523479,114753.23142796755,1010061.7619514465,10061.761951446533
2010-01-13,895308.530523479,115818.74651044607,1011127.277033925,11127.277033925056
2010-01-14,895308.530523479,115855.39694160223,1011163.9274650812,11163.927465081215
2010-01-15,895308.530523479,114665.66756546497,1009974.198088944,9974.198088943958
2010-01-19,895308.530523479,116168.97190898657,1011477.5024324656,11477.502432465553
2010-01-20,895308.530523479,115052.08138436079,1010360.6119078398,10360.611907839775
2010-01-21,895308.530523479,113280.13302534819,1008588.6635488272,8588.663548827171
2010-01-22,895308.530523479,111078.21235746145,1006386.7428809404,6386.742880940437
2010-01-25,895308.530523479,111406.382548213,1006714.913071692,6714.91307169199
2010-01-26,895308.530523479,110982.55655288696,1006291.087076366,6291.087076365948
2010-01-27,895308.530523479,111155.35481512547,1006463.8853386045,6463.88533860445
2010-01-28,895308.530523479,109718.00317555666,1005026.5336990356,5026.5336990356445
2010-01-29,895308.530523479,108730.9753203392,1004039.5058438182,4039.5058438181877
2010-02-01,895308.530523479,110291.17204606533,1005599.7025695443,5599.702569544315
2010-02-02,895308.530523479,111720.95889866352,1007029.4894221425,7029.489422142506
2010-02-03,895308.530523479,111077.66388356686,1006386.1944070458,6386.194407045841
2010-02-04,895308.530523479,107740.47220408916,1003049.0027275681,3049.0027275681496
2010-02-05,895308.530523479,107813.08378964663,1003121.6143131256,3121.6143131256104
2010-02-08,895308.530523479,107247.54762411118,1002556.0781475902,2556.0781475901604
2010-02-09,895308.530523479,108595.2890509367,1003903.8195744157,3903.8195744156837
2010-02-10,895308.530523479,108301.94956928492,1003610.4800927639,3610.4800927639008
2010-02-11,895223.9242383838,109543.20152074099,1004767.1257591248,4767.125759124756
2010-02-12,895223.9242383838,109740.59033334255,1004964.5145717263,4964.514571726322
2010-02-16,895223.9242383838,111750.32806187868,1006974.2523002625,6974.252300262451
2010-02-17,895223.9242383838,112387.37422436476,1007611.2984627485,7611.2984627485275
2010-02-18,895223.9242383838,113113.56663316488,1008337.4908715487,8337.490871548653
2010-02-19,895223.9242383838,113451.89481675625,1008675.81905514,8675.819055140018
2010-02-22,895223.9242383838,113393.43356907368,1008617.3578074574,8617.357807457447
2010-02-23,895223.9242383838,112071.42409205437,1007295.3483304381,7295.348330438137
2010-02-24,895223.9242383838,112985.72478920221,1008209.649027586,8209.649027585983
2010-02-25,895223.9242383838,112843.98514270782,1008067.9093810916,8067.909381091595
2010-02-26,895223.9242383838,113185.46092510223,1008409.385163486,8409.385163486004
2010-03-01,895223.9242383838,114698.7356621027,1009922.6599004865,9922.65990048647
2010-03-02,895223.9242383838,115288.7351590395,1010512.6593974233,10512.659397423267
2010-03-03,895223.9242383838,115276.62044614553,1010500.5446845293,10500.544684529305
2010-03-04,895223.9242383838,115473.3023506403,1010697.2265890241,10697.226589024067
2010-03-05,895223.9242383838,117410.67633599043,1012634.6005743742,12634.600574374199
2010-03-08,895223.9242383838,117637.84031927586,1012861.7645576596,12861.764557659626
2010-03-09,895223.9242383838,117693.09492349625,1012917.01916188,12917.019161880016
2010-03-10,895223.9242383838,118235.52523463964,1013459.4494730234,13459.449473023415
2010-03-11,895223.9242383838,118568.71200412512,1013792.6362425089,13792.636242508888
2010-03-12,895223.9242383838,118563.58466625214,1013787.5089046359,13787.508904635906
2010-03-15,895223.9242383838,118391.81575387716,1013615.7399922609,13615.739992260933
2010-03-16,895223.9242383838,119519.99894112349,1014743.9231795073,14743.923179507256
2010-03-17,895223.9242383838,120463.52234572172,1015687.4465841055,15687.446584105492
2010-03-18,895223.9242383838,120429.70945626497,1015653.6336946487,15653.633694648743
2010-03-19,895223.9242383838,119626.87224388123,1014850.796482265,14850.796482264996
2010-03-22,895223.9242383838,120545.64577072859,1015769.5700091124,15769.570009112358
2010-03-23,895223.9242383838,121278.26099276543,1016502.1852311492,16502.185231149197
2010-03-24,895223.9242383838,120415.42359441519,1015639.347832799,15639.347832798958
2010-03-25,895223.9242383838,120208.08389097452,1015432.0081293583,15432.008129358292
2010-03-26,895223.9242383838,120225.0373724103,1015448.9616107941,15448.961610794067
2010-03-29,895223.9242383838,121009.42754358053,1016233.3517819643,16233.351781964302
2010-03-30,895223.9242383838,121181.48305982351,1016405.4072982073,16405.407298207283
2010-03-31,895223.9242383838,120414.12384420633,1015638.0480825901,15638.048082590103
2010-04-01,895223.9242383838,121154.75150316954,1016378.6757415533,16378.675741553307
2010-04-05,895223.9242383838,122392.7320972085,1017616.6563355923,17616.65633559227
2010-04-06,895223.9242383838,122548.36445182562,1017772.2886902094,17772.28869020939
2010-04-07,895223.9242383838,121882.53987282515,1017106.4641112089,17106.464111208916
2010-04-08,895223.9242383838,122064.05580461025,1017287.980042994,17287.980042994022
2010-04-09,895223.9242383838,122957.04084545374,1018180.9650838375,18180.96508383751
2010-04-12,895223.9242383838,123219.80579555035,1018443.7300339341,18443.730033934116
2010-04-13,895223.9242383838,123452.785846591,1018676.7100849748,18676.710084974766
2010-04-14,895223.9242383838,125069.53696161509,1020293.4611999989,20293.461199998856
2010-04-15,895223.9242383838,125037.74217009544,1020261.6664084792,20261.666408479214
2010-04-16,895223.9242383838,123253.39864492416,1018477.3228833079,18477.322883307934
2010-04-19,895223.9242383838,123310.17514437437,1018534.0993827581,18534.09938275814
2010-04-20,895223.9242383838,124619.39885318279,1019843.3230915666,19843.323091566563
2010-04-21,895223.9242383838,124743.20083081722,1019967.125069201,19967.125069200993
2010-04-22,895223.9242383838,125725.30231207609,1020949.2265504599,20949.22655045986
2010-04-23,895223.9242383838,126811.17531239986,1022035.0995507836,22035.099550783634
2010-04-26,895223.9242383838,126222.62741148472,1021446.5516498685,21446.55164986849
2010-04-27,895223.9242383838,123262.66905337572,1018486.5932917595,18486.59329175949
2010-04-28,895131.5403673053,123958.98213773966,1019090.5225050449,19090.522505044937
2010-04-29,895131.5403673053,126581.89009726048,1021713.4304645658,21713.430464565754
2010-04-30,895131.5403673053,124286.28325819969,1019417.823625505,19417.82362550497
2010-05-03,895131.5403673053,126264.85001087189,1021396.3903781772,21396.390378177166
2010-05-04,895131.5403673053,123029.5617428422,1018161.1021101475,18161.102110147476
2010-05-05,895131.5403673053,121769.06526178122,1016900.6056290865,16900.605629086494
2010-05-06,895131.5403673053,117986.94347918034,1013118.4838464856,13118.483846485615
2010-05-07,895131.5403673053,115722.03826576471,1010853.57863307,10853.578633069992
2010-05-10,895131.5403673053,121367.45107352734,1016498.9914408326,16498.991440832615
2010-05-11,895131.5403673053,120900.52760899067,1016032.067976296,16032.067976295948
2010-05-12,895131.5403673053,123048.27510327101,1018179.8154705763,18179.815470576286
2010-05-13,895131.5403673053,121502.64766544104,1016634.1880327463,16634.188032746315
2010-05-14,895131.5403673053,119144.36096936464,1014275.9013366699,14275.901336669922
2010-05-17,895131.5403673053,119366.94450289011,1014498.4848701954,14498.484870195389
2010-05-18,895131.5403673053,117618.00842791796,1012749.5487952232,12749.548795223236
2010-05-19,895131.5403673053,116830.15842288733,1011961.6987901926,11961.698790192604
2010-05-20,895131.5403673053,112230.82107365131,1007362.3614409566,7362.361440956593
2010-05-21,895131.5403673053,114087.13493466377,1009218.675301969,9218.675301969051
2010-05-24,895131.5403673053,112755.98293811083,1007887.5233054161,7887.523305416107
2010-05-25,895131.5403673053,113065.40494322777,1008196.945310533,8196.945310533047
2010-05-26,895131.5403673053,112994.61479723454,1008126.1551645398,8126.155164539814
2010-05-27,895131.5403673053,116950.9604460001,1012082.5008133054,12082.500813305378
2010-05-28,895131.5403673053,115481.63772284985,1010613.1780901551,10613.178090155125
2010-06-01,895131.5403673053,113171.14413678646,1008302.6845040917,8302.68450409174
2010-06-02,895131.5403673053,116043.61227601767,1011175.152643323,11175.152643322945
2010-06-03,895131.5403673053,116594.1738897562,1011725.7142570615,11725.714257061481
2010-06-04,895131.5403673053,112201.38096421957,1007332.9213315248,7332.921331524849
2010-06-07,895131.5403673053,110310.12573629618,1005441.6661036015,5441.666103601456
2010-06-08,895131.5403673053,111170.28136491776,1006301.821732223,6301.821732223034
2010-06-09,895131.5403673053,111096.2163195014,1006227.7566868067,6227.756686806679
2010-06-10,895131.5403673053,114497.89562016726,1009629.4359874725,9629.435987472534
2010-06-11,895131.5403673053,115351.46866291761,1010483.0090302229,10483.009030222893
2010-06-14,895131.5403673053,115495.4449480772,1010626.9853153825,10626.98531538248
2010-06-15,894871.580516994,118386.23773097992,1013257.8182479739,13257.818247973919
2010-06-16,894871.580516994,118411.00921154022,1013282.5897285342,13282.589728534222
2010-06-17,894871.580516994,118420.1142925024,1013291.6948094964,13291.694809496403
2010-06-18,894871.580516994,118443.30110132694,1013314.881618321,13314.881618320942
2010-06-21,894871.580516994,117971.39623850584,1012842.9767554998,12842.97675549984
2010-06-22,894871.580516994,115761.9951954484,1010633.5757124424,10633.575712442398
2010-06-23,894871.580516994,115602.71426767111,1010474.2947846651,10474.294784665108
2010-06-24,894871.580516994,113662.16098845005,1008533.741505444,8533.74150544405
2010-06-25,894871.580516994,114739.01890844107,1009610.5994254351,9610.599425435066
2010-06-28,894871.580516994,114418.48502665758,1009290.0655436516,9290.06554365158
2010-06-29,894855.653847158,110668.43412488699,1005524.087972045,5524.087972044945
2010-06-30,894855.653847158,109795.04339516163,1004650.6972423196,4650.697242319584
2010-07-01,894855.653847158,109429.3817165494,1004285.0355637074,4285.035563707352
2010-07-02,894855.653847158,108773.72021347284,1003629.3740606308,3629.3740606307983
2010-07-06,894855.653847158,109116.848680377,1003972.502527535,3972.5025275349617
2010-07-07,894855.653847158,112553.8372784853,1007409.4911256433,7409.491125643253
2010-07-08,894855.653847158,113548.18103522062,1008403.8348823786,8403.834882378578
2010-07-09,894855.653847158,114500.9285493195,1009356.5823964775,9356.58239647746
2010-07-12,894855.653847158,114005.06642863154,1008860.7202757895,8860.7202757895
2010-07-13,894855.653847158,116355.50180375576,1011211.1556509137,11211.155650913715
2010-07-14,894855.653847158,116225.378228724,1011081.032075882,11081.032075881958
2010-07-15,894797.0205768943,116235.18624484539,1011032.2068217397,11032.206821739674
2010-07-16,894797.0205768943,112946.54487669468,1007743.565453589,7743.565453588963
2010-07-19,894797.0205768943,113570.18502727151,1008367.2056041658,8367.205604165792
2010-07-20,894797.0205768943,115133.97214114666,1009930.992718041,9930.992718040943
2010-07-21,894797.0205768943,113582.19111770391,1008379.2116945982,8379.211694598198
2010-07-22,894797.0205768943,116287.92907163501,1011084.9496485293,11084.949648529291
2010-07-23,894797.0205768943,117583.06432381272,1012380.084900707,12380.084900707006
2010-07-26,894797.0205768943,119251.20802357793,1014048.2286004722,14048.228600472212
2010-07-27,894797.0205768943,118334.2926312983,1013131.3132081926,13131.313208192587
2010-07-28,894797.0205768943,117402.0020416379,1012199.0226185322,12199.02261853218
2010-07-29,894797.0205768943,116989.69012632966,1011786.710703224,11786.710703223944
2010-07-30,894797.0205768943,117271.38390153646,1012068.4044784307,12068.404478430748
2010-08-02,894797.0205768943,119487.17582374811,1014284.1964006424,14284.196400642395
2010-08-03,894797.0205768943,118685.43094173074,1013482.451518625,13482.451518625021
2010-08-04,894797.0205768943,120176.61398619413,1014973.6345630884,14973.634563088417
2010-08-05,894797.0205768943,119998.83598402143,1014795.8565609157,14795.856560915709
